Time,POPDENSITY_CASE_Q_1,POPDENSITY_CASE_Q_2,POPDENSITY_CASE_Q_3,POPDENSITY_CASE_Q_4,POPDENSITY_CASE_Q_5,POPDENSITY_DEATH_Q_1,POPDENSITY_DEATH_Q_2,POPDENSITY_DEATH_Q_3,POPDENSITY_DEATH_Q_4,POPDENSITY_DEATH_Q_5,NH_WHITE_CASE_Q_1,NH_WHITE_CASE_Q_2,NH_WHITE_CASE_Q_3,NH_WHITE_CASE_Q_4,NH_WHITE_CASE_Q_5,NH_WHITE_DEATH_Q_1,NH_WHITE_DEATH_Q_2,NH_WHITE_DEATH_Q_3,NH_WHITE_DEATH_Q_4,NH_WHITE_DEATH_Q_5,BLACK_CASE_Q_1,BLACK_CASE_Q_2,BLACK_CASE_Q_3,BLACK_CASE_Q_4,BLACK_CASE_Q_5,BLACK_DEATH_Q_1,BLACK_DEATH_Q_2,BLACK_DEATH_Q_3,BLACK_DEATH_Q_4,BLACK_DEATH_Q_5,HISPANIC_CASE_Q_1,HISPANIC_CASE_Q_2,HISPANIC_CASE_Q_3,HISPANIC_CASE_Q_4,HISPANIC_CASE_Q_5,HISPANIC_DEATH_Q_1,HISPANIC_DEATH_Q_2,HISPANIC_DEATH_Q_3,HISPANIC_DEATH_Q_4,HISPANIC_DEATH_Q_5,ATKINSON_CASE_Q_1,ATKINSON_CASE_Q_2,ATKINSON_CASE_Q_3,ATKINSON_CASE_Q_4,ATKINSON_CASE_Q_5,ATKINSON_DEATH_Q_1,ATKINSON_DEATH_Q_2,ATKINSON_DEATH_Q_3,ATKINSON_DEATH_Q_4,ATKINSON_DEATH_Q_5,ETASQUARED_Q_1,ETASQUARED_Q_2,ETASQUARED_Q_3,ETASQUARED_Q_4,ETASQUARED_Q_5,ETASQUARED_Q_1,ETASQUARED_Q_2,ETASQUARED_Q_3,ETASQUARED_Q_4,ETASQUARED_Q_5
161,3.267743289,5.038282228,6.144363403,4.983621772,6.101266674,0.018566723,0.174335025,0.209583111,0.166668462,0.368311441,8.019039469,5.394702309,3.450876932,2.411887386,1.570488759,0.39912837,0.326810179,0.251888827,0.10237213,0.07610298,3.021761208,3.105863576,4.331128225,5.73761404,7.825183498,0.049214352,0.117795079,0.19892447,0.318364261,0.461047155,2.815179695,3.810825163,5.315143398,5.27926002,7.000055398,0.09856209,0.270087609,0.304731944,0.353938602,0.337614995,7.066389433,6.16375662,5.377100365,4.318553067,6.174210165,0.301982454,0.279401056,0.201758565,0.179030006,0.359029332,2.858182196,2.79532399,4.149561369,5.791797851,6.864927932,0.055678874,0.094503836,0.143012454,0.274919802,0.427533269
162,9.227661447,7.156452784,6.808895218,5.678464939,6.480714071,0.111400339,0.217918781,0.173800629,0.190142894,0.309332117,8.943916243,5.54059971,4.140664797,2.501974861,2.006351278,0.342011724,0.313971208,0.172446966,0.131036327,0.062266074,4.439134544,4.680391128,5.269690041,5.910910843,8.431824491,0.078742963,0.133501089,0.166373193,0.28935077,0.381455856,3.141666618,4.117911074,4.924291557,5.830263337,7.979523997,0.141683004,0.207190494,0.311356551,0.241144981,0.314508266,7.630090015,8.094163913,5.672700124,4.654780151,6.779046215,0.402643273,0.31326785,0.192374446,0.157197078,0.305574789,4.398631042,4.023873857,4.525794133,6.647745639,7.272334814,0.055678874,0.074608292,0.19141667,0.224094293,0.364104653
163,7.111054998,5.264917761,7.325185321,6.096309817,7.473051502,0.185667232,0.252785787,0.199359545,0.145541474,0.299021046,9.652025023,6.400810788,4.902144097,2.997455971,2.518316776,0.315861934,0.309302491,0.217011913,0.073707934,0.07610298,4.616306211,5.198689475,5.90443994,7.04400532,8.827839732,0.078742963,0.208104639,0.18626564,0.254848239,0.364955221,2.685816952,4.280703606,5.754575694,6.704089775,8.835756704,0.080081698,0.14799321,0.267192502,0.263185114,0.313224558,5.878591779,6.129889825,6.582959697,5.840308117,7.593912319,0.201321636,0.177800672,0.159530028,0.172480128,0.303470279,3.544888308,4.874408381,5.188051807,7.449402541,8.024939742,0.148476997,0.074608292,0.19141667,0.221784042,0.343368375
164,5.254382675,8.952103544,10.85231573,7.624495297,7.714330553,0.05570017,0.191768528,0.270924509,0.117372157,0.258189207,10.24383605,7.574993073,5.537678984,3.292287705,2.400703081,0.275260945,0.264949681,0.184072604,0.077802819,0.089939885,4.488348896,4.87671626,7.050968247,7.564679875,9.843114098,0.118114445,0.102089068,0.207966491,0.196037107,0.340689582,5.944526052,4.880076107,6.335332949,6.941345321,9.549497911,0.166323527,0.088795926,0.276025311,0.235959068,0.254174027,12.44167712,8.839233395,7.967117295,7.200499502,7.882230129,0.261718127,0.203200768,0.159530028,0.176846713,0.253382952,4.50998879,4.188012099,5.436673458,9.089680353,8.514071956,0.111357748,0.079582178,0.145212646,0.204457164,0.298236475
165,6.424086239,8.50754923,11.0721224,6.629179408,7.558427166,0.204233956,0.130751269,0.132906363,0.08216051,0.244991037,10.30301716,7.338055694,4.646380057,2.719003777,2.1931495,0.262874202,0.210092258,0.182134998,0.061423278,0.069184527,4.8525351,4.531184029,5.949650047,7.167900771,10.24980622,0.078742963,0.102089068,0.139247129,0.230539638,0.267892663,4.940424761,4.950372882,6.262462267,6.481095491,9.411499386,0.092401959,0.14059355,0.167823389,0.215215413,0.247755491,13.28722799,7.941763337,6.446889967,5.84249141,7.992927333,0.2214538,0.101600384,0.084457074,0.113531223,0.247490325,4.027438549,3.864709502,4.805218467,8.037361278,8.844632629,0,0.049738861,0.13641188,0.153631654,0.290307898
166,2.877842101,5.596154309,5.495166937,4.985969215,5.943301073,0.018566723,0.043583756,0.056229615,0.042253976,0.120020861,7.569675977,5.581450983,3.545819643,2.403697616,1.432119705,0.112856987,0.129556892,0.073629042,0.040948852,0.020755358,3.464690376,2.940950466,3.709037157,5.934435296,7.460228277,0.049214352,0.027485518,0.077761384,0.09958685,0.139770085,3.406552235,3.396444175,4.85583728,5.341490983,6.813917853,0.018480392,0.033298472,0.10599372,0.127054883,0.107831405,6.704010488,4.834484931,5.433405081,4.886209183,5.937242388,0.080528655,0.033866795,0.037536477,0.041482562,0.122482457,2.486989703,2.452125849,3.949343933,6.189160926,6.480696891,0,0.024869431,0.063805557,0.07970364,0.136005591
167,4.30747979,6.249910653,6.870236617,5.692549598,6.506285526,0.05570017,0.122034518,0.11245923,0.058686078,0.157140715,8.369997174,6.366962591,3.76089395,2.845945218,1.653510191,0.159651348,0.149398939,0.129819626,0.045043737,0.048429169,3.494218987,4.641126102,5.457764085,5.713305439,8.397852596,0.049214352,0.078530052,0.088611809,0.150556498,0.17374198,2.716617605,3.925519901,5.463092965,5.595600748,7.831255815,0.055441176,0.073996605,0.136908554,0.159466842,0.148268182,4.751190616,5.994422647,6.625188234,5.892707143,6.497883737,0.161057309,0.143933877,0.079765014,0.065498783,0.156996414,3.452090185,3.685649602,5.20565334,6.52414724,7.045455532,0.092798123,0.064660519,0.063805557,0.128218899,0.175038585
168,6.554053301,5.875090349,11.69064817,7.234819737,7.650401915,0.092833616,0.156901523,0.270924509,0.180753121,0.245815922,11.27193568,6.439327702,4.262733997,2.575682794,1.515141137,0.299346277,0.234603021,0.156946115,0.10237213,0.048429169,4.104476951,5.061261883,5.806786109,7.919114964,9.637341473,0.049214352,0.129574587,0.171798406,0.214072521,0.332924577,2.691977083,4.066113451,4.871294697,6.035106924,10.62139343,0.104722221,0.218289985,0.194321819,0.228180197,0.262518124,7.167050251,6.002889346,11.17179404,6.028071294,7.88686005,0.201321636,0.203200768,0.258063281,0.17466342,0.24412311,3.71192493,3.884605047,5.386069051,8.81476055,8.468330165,0.055678874,0.11439938,0.143012454,0.206767414,0.292137569
169,5.792817649,6.276060907,8.127735283,6.791152984,8.377951054,0.148533786,0.174335025,0.14312993,0.152583804,0.268087835,11.32767602,6.732289684,5.057152606,2.645295843,2.37302927,0.291776601,0.261448143,0.172446966,0.077802819,0.10377679,5.157664082,4.597934573,6.249845155,8.421754106,9.645106478,0.068900093,0.129574587,0.184457235,0.229755489,0.326130198,3.585196023,4.757981709,5.697162429,6.526472235,10.491739,0.09856209,0.240488967,0.229653059,0.228180197,0.263159977,6.865067797,7.35756113,7.741898432,6.73109156,8.369634545,0.181189473,0.18626737,0.215834744,0.139730736,0.265168205,4.78838316,4.426758632,5.511479973,9.139350737,8.69886879,0.074238499,0.064660519,0.16501437,0.235645545,0.289698007
170,8.930593875,7.243620297,8.337318394,7.852197281,8.461264504,0.129967063,0.165618274,0.138018146,0.136151702,0.247878136,11.22789393,7.542312055,5.359419199,3.546170588,2.718951904,0.256680831,0.246274813,0.182134998,0.09418236,0.07610298,5.787607787,6.502288346,7.371055802,8.518988511,9.33644754,0.118114445,0.121721581,0.166373193,0.220345708,0.287305174,2.809019565,4.05131413,6.381705201,6.840220006,10.96671067,0.080081698,0.196091004,0.236277667,0.232069633,0.231067297,6.724142652,6.358490689,7.113162438,6.466913137,8.939956637,0.120792982,0.152400576,0.13606973,0.11134793,0.255908363,6.217474258,5.162893775,6.307949334,9.944473015,8.510412612,0.074238499,0.099477722,0.158413796,0.203302039,0.268351838
171,7.538089633,9.727894406,9.098974091,9.565830768,10.3605637,0.222800679,0.130751269,0.219806677,0.154931247,0.221069353,13.60477219,9.061979387,7.064512798,3.652637604,2.94034239,0.254616374,0.208925079,0.178259785,0.085992589,0.069184527,5.974622324,6.219580157,8.00942251,10.418196,12.22114679,0.108271574,0.125648084,0.153714363,0.207799333,0.270804539,3.733039158,5.686639103,7.141326859,9.119429023,12.89227148,0.110882351,0.14799321,0.196530022,0.226883719,0.224648761,9.09973796,10.6849737,8.750691258,8.861985288,10.46320066,0.161057309,0.152400576,0.211142685,0.12663098,0.228549739,5.82772214,5.625465183,7.023011606,12.10802255,10.59867783,0.111357748,0.099477722,0.132011496,0.18366491,0.260423261
172,6.14558539,7.295920804,9.538587446,6.199597315,10.22363269,0.074266893,0.130751269,0.107347447,0.091550282,0.19879744,13.69904906,7.863286338,5.3904209,3.07525879,1.978677467,0.22433767,0.178578419,0.098817924,0.057328393,0.117613696,6.37818001,5.532442198,7.103411971,10.01043882,11.3679669,0.019685741,0.113868576,0.099462235,0.181922435,0.235862018,2.544133948,4.443496137,6.86750975,7.848880197,12.63488818,0.092401959,0.136893719,0.181072604,0.14520558,0.202183885,5.49608067,6.976559691,6.751873844,6.680875827,10.46656788,0.100660818,0.118533781,0.112609432,0.096064881,0.199507507,3.285053563,4.143247124,6.725985739,10.78886955,10.40229307,0.055678874,0.08952995,0.083607281,0.15709703,0.223219938
173,4.456013576,5.8838071,7.35585602,6.133868907,8.719866154,0.05570017,0.061017259,0.066453182,0.011737216,0.090324978,11.4075017,6.810490691,5.258663668,2.69033958,2.255415575,0.094276874,0.080535365,0.060065797,0.020474426,0.034592263,3.602490561,5.340043569,6.405367923,9.074949746,8.995757959,0.029528611,0.058897539,0.047018511,0.075278249,0.103856938,2.143725457,3.677631274,5.46750937,6.986722065,10.8486096,0,0.040698133,0.07066248,0.067416876,0.097561748,4.187490035,7.255960746,5.625779527,6.187451665,8.843570099,0.040264327,0.042333493,0.023460298,0.043665855,0.090493911,3.544888308,3.372294778,6.226542245,9.830115618,8.477478523,0.055678874,0.034817203,0.044003832,0.066997263,0.096972596
174,6.386952792,8.638300498,9.313668985,7.828722849,10.29745995,0.037133446,0.122034518,0.189135978,0.091550282,0.103935591,14.30324683,8.099056539,5.338105529,2.813186136,2.027106636,0.13694232,0.100377412,0.075566648,0.053233508,0.048429169,4.911592322,5.556001214,7.439775165,9.788524814,12.56766013,0.049214352,0.058897539,0.059677341,0.105860038,0.151417592,6.277173106,5.771735199,6.856468737,7.050249506,13.05337673,0.154003266,0.125794229,0.101577315,0.081678139,0.112966234,11.2941438,10.75270729,7.793511088,7.383896094,10.34787354,0.2214538,0.245534261,0.060996776,0.096064881,0.103962773,6.068997261,5.008703306,6.527968495,10.45041786,11.04572759,0.129917373,0.044764975,0.079206898,0.092410018,0.129296795
175,9.023427491,9.649443645,11.69064817,10.85692449,11.01428558,0.185667232,0.20920203,0.301595209,0.220659655,0.27468692,16.12685059,8.606779495,6.22165403,3.38237518,2.518316776,0.317926391,0.313971208,0.158883722,0.118751671,0.07610298,5.157664082,5.964357487,8.980535602,11.55834781,13.06559105,0.098428704,0.121721581,0.17360681,0.257200684,0.376602729,5.020506459,5.960426542,7.982652008,8.166517403,14.67919191,0.172483657,0.203490664,0.242902274,0.326712555,0.26187627,9.784231523,9.414968903,9.689103189,9.322660059,11.48094149,0.382511109,0.279401056,0.239295042,0.181213299,0.280741576,5.345171899,4.610792418,7.799679243,13.50572407,11.44032677,0.148476997,0.109425494,0.143012454,0.258748049,0.325681549
176,7.612356526,8.751618265,11.70087174,9.950811442,12.00992255,0.519868251,0.20920203,0.189135978,0.133804259,0.256951878,15.9967898,10.32019858,7.099389712,3.656732489,2.878076316,0.334442048,0.200754824,0.155008509,0.057328393,0.117613696,7.057338067,8.171051961,9.255413051,10.719309,15.02043099,0.068900093,0.22381065,0.166373193,0.216424966,0.327100823,4.515375748,6.219414659,8.236595294,9.631537988,15.07585744,0.209444441,0.170192192,0.194321819,0.213918935,0.279848171,8.737359014,9.906037425,10.74012455,9.888132883,12.05420989,0.342246782,0.160867274,0.145453849,0.113531223,0.273586244,4.899740908,5.779655652,8.215515456,12.70175691,12.74976176,0.037119249,0.119373266,0.193616861,0.241421171,0.272011181
177,10.26739795,9.623293391,12.91747614,9.586957756,13.32850225,0.074266893,0.13946802,0.14312993,0.166668462,0.965116205,17.82933954,10.36104985,8.201887732,4.38152717,3.424634078,1.204954785,0.493716806,0.503777654,0.073707934,0.048429169,7.815239086,7.904049783,10.34407242,12.4115013,15.75228268,0.078742963,0.078530052,0.699852452,0.954308636,0.802707362,6.917826691,7.366362039,8.994008749,10.37442011,16.29987226,0.080081698,0.099895417,0.147949567,0.619716672,1.202833653,10.36806427,11.86184481,9.008754539,10.3640907,13.46928213,0.201321636,0.169333973,0.159530028,0.137547443,0.981543262,6.273153132,6.451130276,9.463024097,13.36826417,14.07322424,0.092798123,0.064660519,0.523645602,0.510565347,1.074017243
178,10.93579998,11.26204263,11.14879915,10.98838131,15.13417693,0.371334465,0.235352284,0.14312993,0.089202839,0.268087835,19.20977317,13.08174459,8.833547407,4.987570181,3.715209091,0.254616374,0.318639924,0.155008509,0.139226097,0.041510716,8.041625105,8.061109888,10.90286934,13.8817796,18.28173297,0.059057222,0.141354094,0.184457235,0.270531207,0.265951411,5.494836517,7.277566113,10.32776305,11.84721956,18.46163519,0.104722221,0.14059355,0.178864402,0.204843586,0.30102934,10.97202918,11.42157648,10.44921685,11.46883684,15.1789857,0.201321636,0.203200768,0.117301491,0.170296835,0.263484598,7.850721227,6.943545,9.236404362,15.44286906,15.88825849,0.092798123,0.084556064,0.189216478,0.205612289,0.290917788
179,6.275552453,7.478972581,9.988424367,8.75831033,14.41528909,0.334201018,0.078450761,0.199359545,0.103287498,0.1666269,18.34683011,11.57841776,7.353216146,4.008892617,3.30010193,0.203693099,0.163405089,0.124006807,0.020474426,0.062266074,8.809368995,5.697355308,8.895540602,14.1068302,16.09006039,0.127957315,0.094236063,0.092228618,0.167023615,0.20674325,4.780261364,5.571944365,8.340380812,10.85022768,17.58935615,0.086241829,0.099895417,0.156782377,0.167245713,0.175226034,9.200398778,8.382031667,9.083827493,9.691636535,14.31487407,0.261718127,0.160867274,0.164222088,0.115714516,0.165835354,6.662905249,5.307136472,8.437734809,14.27850284,14.76545,0.148476997,0.109425494,0.066005748,0.173268783,0.185406725
180,10.67586586,8.211179687,6.814007002,8.591641868,13.16187535,0.05570017,0.043583756,0.066453182,0.042253976,0.089912535,17.7894267,9.407464433,6.394100996,3.251338853,2.884994769,0.101158397,0.086371262,0.048440159,0.028664196,0.027673811,4.34070584,7.240470839,8.17037049,12.9102197,14.7098308,0.039371482,0.027485518,0.063294149,0.090177069,0.093180057,4.54001627,5.78653452,7.251736983,9.439659186,16.40321069,0.055441176,0.033298472,0.04416405,0.068713355,0.106547698,6.744274815,7.137426965,7.741898432,8.211364048,13.3985706,0.100660818,0.033866795,0.046920597,0.041482562,0.092177519,4.157355922,4.491419151,6.525768303,14.35705135,13.35660285,0.055678874,0.014921658,0.048404215,0.071617764,0.10185172
181,6.795420703,9.509975624,9.620375977,9.30526458,13.00019777,0.018566723,0.122034518,0.107347447,0.086855396,0.119608419,16.58378376,10.30502525,8.345270603,4.836059428,2.815810242,0.139006777,0.1178851,0.08525468,0.045043737,0.034592263,8.897954829,7.201205813,8.837671665,12.15508477,15.23590987,0.019685741,0.070677047,0.104887448,0.105860038,0.145593838,5.531797301,7.377461529,10.18202169,9.689879516,15.30564103,0.110882351,0.081396266,0.090536302,0.095939401,0.13350555,8.052865451,10.16850508,9.004062479,9.947081787,12.94147113,0.120792982,0.152400576,0.079765014,0.065498783,0.122903359,7.219693989,7.624967396,8.279321013,12.43723324,13.6438613,0.037119249,0.019895544,0.096808431,0.127063774,0.12380778
182,11.36283462,9.353074102,13.22418313,13.09638524,16.29520348,0.092833616,0.156901523,0.250477377,0.169015906,0.241691494,23.0937051,11.76516644,7.953874118,4.791015691,3.085629896,0.306915953,0.201922003,0.151133296,0.085992589,0.083021432,9.616484367,8.017918359,11.29529307,16.16757227,18.9048746,0.108271574,0.137427592,0.179032023,0.218777411,0.29701143,5.667320174,8.017532164,10.5485833,12.79624175,20.29926206,0.154003266,0.236789136,0.189905414,0.207436543,0.253532173,13.36775665,12.82704846,11.53777469,12.15220747,16.48083532,0.181189473,0.220134165,0.117301491,0.148463907,0.253382952,8.797262084,7.301664799,9.579634252,18.73613106,16.37190169,0.037119249,0.084556064,0.143012454,0.233335294,0.2707914
183,9.766096421,11.92451572,13.8120382,13.71845767,16.3686183,0.278500848,0.226635533,0.148241713,0.201880109,0.205396526,22.25278292,13.20779994,9.021495224,5.249642834,3.708290638,0.27113203,0.212426616,0.100755531,0.073707934,0.055347621,8.858583347,7.432869468,13.33698149,16.04210852,18.92816961,0.068900093,0.121721581,0.128396703,0.215640817,0.262068909,6.098529318,8.158125713,12.24006641,12.27894687,20.48668331,0.086241829,0.173892022,0.207571034,0.190582324,0.225932468,13.95158939,11.36230959,11.69261266,13.45999983,16.59826695,0.261718127,0.211667466,0.117301491,0.179030006,0.214239074,7.460969109,7.227056508,12.69290537,18.60906729,16.09684105,0.111357748,0.079582178,0.13641188,0.241421171,0.220170485
184,9.450462126,12.7874741,15.21777858,12.86868326,17.82742856,0.167100509,0.235352284,0.184024195,0.159626133,0.235504852,24.068817,13.79605826,9.664780536,5.646846699,3.431552531,0.286959535,0.220596871,0.141445264,0.090087475,0.069184527,9.626327237,8.84248391,13.01689393,16.18090279,21.93225581,0.098428704,0.109942073,0.150097554,0.240733567,0.274687042,6.418856111,8.824095159,11.44511352,15.0015515,21.48797493,0.129362743,0.159092701,0.158990579,0.219104849,0.260592563,14.85753676,13.03024923,12.97823701,13.48838263,17.86223539,0.261718127,0.228600864,0.197066506,0.113531223,0.242860404,8.370390717,7.659784599,12.7655117,18.24982334,18.3375789,0.092798123,0.094503836,0.143012454,0.233335294,0.256154027
185,11.5113684,11.74146395,15.05420152,14.82879827,19.61495575,0.092833616,0.191768528,0.189135978,0.147888917,0.202509426,25.53320522,15.74641472,11.12767334,6.727896393,5.576272862,0.243605936,0.198420466,0.131757233,0.069613048,0.062266074,9.882241867,9.502136351,14.06576841,17.79938514,24.15498841,0.196857408,0.113868576,0.146480746,0.180354138,0.250421402,9.461960639,11.14388873,15.68044589,15.68868504,22.4886247,0.135522874,0.14059355,0.170031592,0.181506975,0.218872079,15.13938705,15.51099193,13.44275091,14.17830314,19.71672922,0.120792982,0.169333973,0.168914148,0.106981345,0.21339727,8.110555972,7.843818385,14.0482234,19.15659664,20.61673986,0.055678874,0.074608292,0.143012454,0.216008416,0.212241908
186,7.890857374,11.24460913,11.36349405,10.86161938,17.14029882,0.037133446,0.043583756,0.12779458,0.063380965,0.081251236,23.22720666,12.22853658,8.343332997,4.623125397,3.168651329,0.095653178,0.08870562,0.052315372,0.040948852,0.027673811,9.7050702,7.931535301,12.77818457,14.66592803,20.72091507,0.078742963,0.031412021,0.083186596,0.071357507,0.099974436,6.622140421,6.966780371,9.694008939,13.10221065,20.96871537,0.030800653,0.059197284,0.072870682,0.082974617,0.088575797,13.08590636,11.11677533,10.51490569,11.82908014,17.04694839,0.040264327,0.059266891,0.084457074,0.058948904,0.085022186,5.976199137,7.983087196,13.50477608,15.15524288,17.64901248,0,0.044764975,0.050604407,0.095875393,0.085994566
187,7.686623419,7.383088317,10.03443042,11.4508276,14.99683347,0.037133446,0.061017259,0.046006049,0.051643749,0.084550779,20.24681878,11.0765307,7.913184384,4.291439696,2.898831674,0.096341331,0.086371262,0.04262734,0.032759082,0.006918453,8.336911217,5.35574958,10.18854965,13.00823826,19.44065992,0.019685741,0.023559016,0.063294149,0.090177069,0.084444426,4.53385614,7.133272733,10.86877266,11.97816388,17.73954989,0.030800653,0.036998303,0.06182967,0.08038166,0.089859504,7.167050251,8.61909923,8.689694482,9.75931861,15.47530064,0.080528655,0.050800192,0.046920597,0.032749391,0.088389402,9.112775703,5.560804663,9.313411068,15.23956702,15.50829668,0.055678874,0.034817203,0.048404215,0.05082551,0.103071501
